date,amm_busheling_midwest,hr_coil,alluminum,iron_ore,turkish_scrap,nue
12/27/15,208,652,1878,81,265,39
12/28/15,377,725,1515,63,309,55
12/29/15,482,467,3142,131,305,39
12/30/15,367,783,1815,169,359,57
12/31/15,357,524,1419,150,204,77
1/1/16,250,584,3138,129,382,60
1/2/16,436,622,2265,100,387,63
1/3/16,269,736,1880,105,396,40
1/4/16,392,637,1871,97,224,67
1/5/16,374,826,2890,124,483,42
1/6/16,436,894,3286,87,412,44
1/7/16,347,766,1956,112,374,49
1/8/16,401,549,3181,101,408,75
1/9/16,209,524,2262,48,182,74
1/10/16,287,766,1676,102,238,38
1/11/16,473,399,2939,76,347,34
1/12/16,172,550,1689,74,241,74
1/13/16,264,567,1902,154,190,55
1/14/16,443,883,2228,120,390,82
1/15/16,216,415,2730,53,265,34
1/16/16,486,852,2303,150,363,65
1/17/16,433,540,3203,168,411,79
1/18/16,481,458,2932,72,430,78
1/19/16,307,800,2092,89,199,61
1/20/16,295,681,1379,58,182,35
1/21/16,436,688,1847,72,346,46
1/22/16,202,980,3112,88,277,31
1/23/16,258,923,2524,71,403,77
1/24/16,230,360,1744,175,507,28
1/25/16,408,455,2589,127,273,61
1/26/16,310,967,3214,127,262,69
1/27/16,273,531,1650,51,493,77
1/28/16,259,1043,1577,162,350,28
1/29/16,433,997,1471,112,501,64
1/30/16,320,1004,2607,112,230,44
1/31/16,284,586,2916,83,293,38
2/1/16,341,607,1694,188,390,31
2/2/16,392,542,3244,162,321,56
2/3/16,303,570,1367,90,369,68
2/4/16,420,433,2163,88,237,49
2/5/16,290,417,2067,146,276,36
2/6/16,287,723,2406,141,396,55
2/7/16,440,913,2881,174,456,33
2/8/16,396,919,2525,37,224,30
2/9/16,169,1055,2288,164,274,30
2/10/16,485,565,2665,129,271,34
2/11/16,436,426,1710,51,444,73
2/12/16,396,806,2872,61,277,75
2/13/16,370,412,2699,172,450,45
2/14/16,491,562,1521,62,489,82
2/15/16,482,949,2558,69,218,46
2/16/16,513,936,1804,159,220,42
2/17/16,349,869,2418,149,282,31
2/18/16,344,649,2353,97,480,42
2/19/16,312,787,2807,185,449,35
2/20/16,298,483,2007,157,229,43
2/21/16,370,978,2701,87,485,39
2/22/16,234,701,2173,184,311,41
2/23/16,213,1045,2459,75,453,74
2/24/16,163,663,2705,145,328,67
2/25/16,441,848,3001,38,351,68
2/26/16,499,718,1891,170,491,31
2/27/16,252,951,1650,103,224,72
2/28/16,336,740,3277,151,377,30
2/29/16,433,528,2760,97,488,74
3/1/16,409,785,2361,38,171,62
3/2/16,161,672,2430,146,254,67
3/3/16,391,1047,1879,107,289,49
3/4/16,173,733,3215,106,503,64
3/5/16,413,941,1969,125,296,39
3/6/16,482,865,2803,61,481,64
3/7/16,227,734,2532,180,252,61
3/8/16,510,547,2125,127,454,75
3/9/16,239,947,3044,47,394,75
3/10/16,221,839,2489,114,467,41
3/11/16,361,852,3203,65,473,63
3/12/16,508,830,2453,45,496,36
3/13/16,504,513,1332,40,192,50
3/14/16,476,933,1287,160,371,75
3/15/16,318,435,1780,135,264,71
3/16/16,253,960,1506,115,398,68
3/17/16,514,779,2444,167,354,55
3/18/16,341,798,2917,160,328,61
3/19/16,174,670,3003,72,466,29
3/20/16,297,633,3157,124,339,81
3/21/16,232,838,3211,154,463,36
3/22/16,261,644,2753,177,408,68
3/23/16,458,524,1719,123,459,67
3/24/16,460,1038,2387,164,454,29
3/25/16,257,842,1837,152,327,51
3/26/16,161,450,1552,115,233,75
3/27/16,206,447,1726,132,443,26
3/28/16,176,460,3102,100,447,81
3/29/16,262,1023,2624,79,260,68
3/30/16,196,811,1375,41,170,71
3/31/16,292,528,1541,99,508,25
4/1/16,203,758,2765,104,209,41
4/2/16,230,479,1288,151,474,48
4/3/16,361,808,1660,153,276,41
4/4/16,397,995,2677,97,295,49
4/5/16,185,475,1270,159,357,66
4/6/16,324,525,2722,152,361,29
4/7/16,208,993,2177,154,510,55
4/8/16,392,598,1732,147,379,35
4/9/16,482,461,1664,52,299,61
4/10/16,165,1063,2224,153,349,31
4/11/16,471,555,2337,121,475,61
4/12/16,484,756,1810,151,231,69
4/13/16,332,935,2698,139,394,71
4/14/16,416,986,1790,166,254,82
4/15/16,374,1048,1693,89,397,81
4/16/16,506,918,1748,142,180,58
4/17/16,321,900,1787,107,361,54
4/18/16,404,694,1501,77,416,59
4/19/16,509,501,3197,43,415,48
4/20/16,298,641,1877,62,416,49
4/21/16,481,623,2485,130,378,27
4/22/16,401,903,1783,56,320,81
4/23/16,416,600,3032,166,206,36
4/24/16,477,525,1599,145,240,79
4/25/16,179,405,1345,48,402,33
4/26/16,311,1072,2941,166,459,35
4/27/16,435,425,2906,58,346,61
4/28/16,356,442,1303,179,472,79
4/29/16,493,967,2337,157,345,38
4/30/16,361,763,1856,185,216,53
5/1/16,493,802,3257,187,401,50
5/2/16,345,788,2171,86,173,50
5/3/16,389,766,3020,49,201,58
5/4/16,413,881,1265,92,394,39
5/5/16,351,1042,2740,118,469,63
5/6/16,382,436,2384,191,369,26
5/7/16,447,820,2885,115,392,77
5/8/16,329,790,2289,186,402,80
5/9/16,466,544,1967,43,352,64
5/10/16,231,773,1958,69,461,78
5/11/16,315,778,1888,106,454,57
5/12/16,487,682,1277,82,459,66
5/13/16,340,946,2471,162,312,58
5/14/16,194,1036,1655,62,245,82
5/15/16,386,1056,2138,82,262,49
5/16/16,243,716,1300,101,280,56
5/17/16,235,1025,1700,189,308,78
5/18/16,376,779,3165,74,263,53
5/19/16,484,619,2404,108,440,64
5/20/16,386,682,2485,143,292,71
5/21/16,378,399,1337,42,227,29
5/22/16,311,607,2529,135,184,74
5/23/16,477,734,1773,184,280,60
5/24/16,394,539,2109,179,455,43
5/25/16,498,732,1782,45,404,64
5/26/16,248,522,1620,141,254,76
5/27/16,393,594,1344,54,233,28
5/28/16,182,1028,2613,151,272,54
5/29/16,267,694,1509,104,236,73
5/30/16,414,633,2293,76,173,47
5/31/16,177,693,3077,64,362,42
6/1/16,442,1036,2070,90,472,41
6/2/16,388,477,1462,62,500,70
6/3/16,289,995,1421,114,407,56
6/4/16,334,938,1725,189,285,32
6/5/16,274,448,1518,94,389,42
6/6/16,515,360,2430,87,257,51
6/7/16,355,375,2091,181,232,43
6/8/16,288,787,1294,70,473,35
6/9/16,301,482,2825,82,349,48
6/10/16,413,1061,1978,121,416,63
6/11/16,316,601,2505,141,424,64
6/12/16,344,836,1410,93,399,79
6/13/16,503,658,3052,111,445,49
6/14/16,441,892,2587,159,506,69
6/15/16,283,944,3176,77,262,62
6/16/16,490,411,1574,44,306,56
6/17/16,338,590,3046,109,315,41
6/18/16,243,960,1357,97,379,39
6/19/16,359,919,2681,89,400,79
6/20/16,322,441,1352,136,443,60
6/21/16,319,492,1298,191,226,43
6/22/16,484,627,2502,181,189,39
6/23/16,340,692,1492,171,289,46
6/24/16,492,945,2155,67,393,76
6/25/16,320,528,2791,117,242,26
6/26/16,488,438,3183,181,277,68
6/27/16,450,716,2536,114,499,38
6/28/16,258,1053,2691,107,497,36
6/29/16,457,1041,2456,162,506,56
6/30/16,376,1035,2775,83,441,66
7/1/16,423,534,2816,98,317,46
7/2/16,327,543,3038,74,202,34
7/3/16,458,1031,2232,53,503,26
7/4/16,423,630,3165,183,504,78
7/5/16,319,676,2138,62,307,63
7/6/16,449,717,2451,181,212,51
7/7/16,279,927,2535,108,232,28
7/8/16,357,851,2845,45,179,29
7/9/16,450,1025,2751,50,410,30
7/10/16,280,792,1621,39,319,40
7/11/16,179,679,1985,168,464,64
7/12/16,414,547,1508,86,473,81
7/13/16,467,427,2346,124,262,58
7/14/16,320,544,2222,160,288,30
7/15/16,346,1017,2656,112,199,79
7/16/16,326,802,3023,173,498,35
7/17/16,210,1025,1601,84,188,32
7/18/16,216,584,2695,150,496,35
7/19/16,406,545,3223,172,182,49
7/20/16,283,395,1820,67,337,72
7/21/16,173,896,1268,48,255,68
7/22/16,293,705,2991,104,458,81
7/23/16,293,598,1808,72,228,74
7/24/16,208,530,1480,150,196,45
7/25/16,326,928,2556,174,255,43
7/26/16,488,806,2529,157,458,79
7/27/16,385,509,1659,38,246,82
7/28/16,451,666,2284,150,377,30
7/29/16,415,625,1881,113,412,82
7/30/16,437,1068,2393,70,437,77
7/31/16,173,642,2372,189,344,28
8/1/16,238,583,2803,144,454,25
8/2/16,252,504,1291,133,286,30
8/3/16,302,935,2396,135,290,78
8/4/16,507,686,2285,185,244,64
8/5/16,248,1035,2249,165,507,54
8/6/16,199,845,1947,124,455,55
8/7/16,461,852,2991,176,170,40
8/8/16,431,519,2539,164,510,69
8/9/16,182,950,2892,156,404,63
8/10/16,427,855,3036,73,379,55
8/11/16,257,534,3131,83,215,46
8/12/16,394,983,1830,127,286,58
8/13/16,347,616,2880,189,379,81
8/14/16,171,648,3095,75,455,51
8/15/16,242,1069,2896,55,340,35
8/16/16,232,1057,1534,84,479,64
8/17/16,468,479,1365,134,323,68
8/18/16,335,872,1542,147,197,28
8/19/16,370,496,1577,79,459,59
8/20/16,205,801,2243,141,310,67
8/21/16,492,871,2730,163,217,41
8/22/16,246,382,1567,156,267,28
8/23/16,391,733,1995,120,242,81
8/24/16,260,539,2148,85,285,53
8/25/16,441,914,1484,91,195,51
8/26/16,359,941,1581,103,343,65
8/27/16,346,489,3123,153,236,71
8/28/16,181,670,2337,110,217,25
8/29/16,284,850,2024,59,421,70
8/30/16,237,980,1533,152,497,68
8/31/16,511,859,2341,144,495,63
9/1/16,344,655,1709,140,468,79
9/2/16,259,424,3050,120,505,59
9/3/16,496,724,1292,46,406,70
9/4/16,466,945,1594,181,293,47
9/5/16,214,933,2613,124,398,52
9/6/16,328,768,2296,58,459,30
9/7/16,279,525,1543,98,502,73
9/8/16,286,511,1831,102,336,76
9/9/16,355,409,3275,51,384,82
9/10/16,400,397,2129,123,460,25
9/11/16,271,720,1561,95,253,45
9/12/16,207,354,1455,37,413,35
9/13/16,202,616,2106,182,234,38
9/14/16,498,696,1383,92,509,47
9/15/16,206,996,2854,191,251,78
9/16/16,462,869,2036,156,179,69
9/17/16,183,493,2962,154,171,56
9/18/16,341,764,1750,161,244,64
9/19/16,170,635,2446,122,202,41
9/20/16,355,542,1836,66,391,40
9/21/16,358,899,3154,186,432,49
9/22/16,403,1032,1271,148,194,40
9/23/16,383,1008,1909,59,262,61
9/24/16,477,829,1794,168,202,68
9/25/16,279,619,2297,160,391,72
9/26/16,185,971,2947,167,281,74
9/27/16,443,789,2493,145,386,36
9/28/16,427,918,3291,75,283,61
9/29/16,170,590,3185,50,434,61
9/30/16,493,690,1270,147,464,57
10/1/16,459,938,1468,48,478,39
10/2/16,183,595,1918,73,481,57
10/3/16,248,413,2138,61,501,58
10/4/16,286,605,2777,103,301,56
10/5/16,336,979,2056,171,495,70
10/6/16,461,931,3269,165,501,29
10/7/16,296,978,1953,181,324,48
10/8/16,244,797,2157,184,324,33
10/9/16,469,520,1951,65,392,59
10/10/16,172,855,2071,121,296,66
10/11/16,171,929,1956,179,273,66
10/12/16,237,398,1319,188,300,70
10/13/16,217,457,2920,114,437,25
10/14/16,358,530,1870,151,211,82
10/15/16,194,882,2247,85,312,54
10/16/16,496,739,2288,191,185,47
10/17/16,175,888,1994,150,197,37
10/18/16,457,872,2149,173,320,60
10/19/16,388,464,2712,146,205,60
10/20/16,179,1040,2271,42,392,41
10/21/16,404,884,1822,107,493,82
10/22/16,309,1050,1861,73,245,39
10/23/16,392,887,2227,128,183,52
10/24/16,173,852,2429,181,178,82
10/25/16,334,948,2832,56,241,78
10/26/16,441,838,2659,98,362,65
10/27/16,232,856,1753,160,192,28
10/28/16,320,797,2418,104,335,53
10/29/16,184,995,2253,56,266,66
10/30/16,307,455,1828,80,465,28
10/31/16,209,1049,1498,42,501,67
11/1/16,486,643,2131,49,421,35
11/2/16,488,929,1621,187,206,53
11/3/16,487,674,2066,58,246,31
11/4/16,167,779,1872,96,307,36
11/5/16,386,634,2583,43,247,26
11/6/16,505,1033,2784,57,224,26
11/7/16,291,742,1494,144,240,62
11/8/16,260,581,1469,161,429,44
11/9/16,425,580,2354,86,407,78
11/10/16,178,644,3174,101,341,56
11/11/16,248,784,1490,132,242,39
11/12/16,512,402,1515,114,396,67
11/13/16,491,510,2389,160,170,33
11/14/16,491,561,1562,160,325,75
11/15/16,407,902,2505,125,416,77
11/16/16,304,361,2615,100,256,44
11/17/16,197,684,1671,67,370,62
11/18/16,404,394,1892,48,225,38
11/19/16,274,796,2580,122,416,81
11/20/16,355,780,2453,58,497,69
11/21/16,206,837,1325,107,433,60
11/22/16,463,606,2869,53,217,37
11/23/16,246,952,2526,142,267,77
11/24/16,504,531,2284,44,228,59
11/25/16,342,919,1798,79,281,32
11/26/16,494,843,2877,140,438,50
11/27/16,315,537,1634,108,335,70
11/28/16,238,445,2163,68,212,32
11/29/16,363,981,2318,124,264,38
11/30/16,300,655,3252,46,236,57
12/1/16,195,1004,2292,157,376,44
12/2/16,271,593,3175,105,365,43
12/3/16,422,473,2745,44,495,78
12/4/16,173,627,2302,149,510,41
12/5/16,488,1024,1607,66,444,49
12/6/16,251,687,2221,82,180,67
12/7/16,415,655,2893,88,186,50
12/8/16,284,555,2502,92,250,47
12/9/16,424,990,2039,59,189,50
12/10/16,455,925,2830,87,393,77
12/11/16,374,932,1327,44,410,56
12/12/16,419,508,2763,184,265,25
12/13/16,481,375,2413,53,302,67
12/14/16,189,549,1521,39,320,48
12/15/16,512,858,2953,145,356,50
12/16/16,280,362,2874,173,502,67
12/17/16,248,602,2238,168,494,66
12/18/16,462,472,1544,156,197,65
12/19/16,438,915,1950,56,468,63
12/20/16,172,653,1523,109,348,48
12/21/16,292,559,2974,71,392,40
12/22/16,221,830,2103,87,250,73
12/23/16,388,887,1732,81,346,33
12/24/16,268,491,3074,39,371,64
12/25/16,242,390,2254,77,227,54
12/26/16,351,1036,1311,88,244,49
12/27/16,464,421,1856,146,491,37
12/28/16,499,998,1688,117,175,28
12/29/16,200,440,2374,109,354,44
12/30/16,448,737,1919,109,301,57
12/31/16,288,701,3279,132,427,29
1/1/17,186,819,2259,108,462,75
1/2/17,350,958,2652,97,493,81
1/3/17,256,399,1328,127,208,80
1/4/17,441,385,3198,179,495,49
1/5/17,235,659,2556,172,453,42
1/6/17,404,607,3044,136,440,68
1/7/17,418,782,2663,79,332,39
1/8/17,370,835,1269,166,328,28
1/9/17,363,1067,1654,45,175,79
1/10/17,492,369,2137,162,469,76
1/11/17,205,435,2829,128,421,75
1/12/17,180,973,2563,44,226,54
1/13/17,473,948,1358,165,446,56
1/14/17,323,553,2402,161,464,27
1/15/17,257,604,2272,102,496,29
1/16/17,349,398,1469,45,235,46
1/17/17,457,805,1584,57,395,67
1/18/17,462,358,2238,71,250,49
1/19/17,308,440,1982,125,381,58
1/20/17,249,931,1737,89,498,59
1/21/17,341,766,3200,81,228,37
1/22/17,405,982,2335,89,180,78
1/23/17,479,853,2786,177,341,41
1/24/17,220,786,2655,62,249,49
1/25/17,442,580,2831,189,400,36
1/26/17,437,761,1646,159,472,50
1/27/17,399,688,1418,110,300,77
1/28/17,426,591,1871,187,256,52
1/29/17,284,709,1731,146,238,60
1/30/17,373,400,2155,81,177,33
1/31/17,332,747,1615,151,177,30
2/1/17,294,603,1481,39,435,50
2/2/17,194,898,1777,60,403,38
2/3/17,399,716,2394,71,185,82
2/4/17,265,705,2160,175,257,25
2/5/17,410,1069,2821,114,201,48
2/6/17,331,792,3038,91,402,39
2/7/17,313,355,2332,82,220,52
2/8/17,454,947,1304,137,509,82
2/9/17,351,575,1513,70,380,76
2/10/17,515,491,3076,37,443,80
2/11/17,404,800,1958,171,296,43
2/12/17,402,778,3027,98,432,33
2/13/17,186,402,1461,57,320,80
2/14/17,458,724,2753,157,303,28
2/15/17,288,852,3200,107,354,30
2/16/17,172,784,1633,125,464,56
2/17/17,440,564,1984,55,219,70
2/18/17,211,541,3269,103,482,38
2/19/17,260,989,2008,112,426,60
2/20/17,512,892,2527,117,373,29
2/21/17,353,719,2775,92,183,71
2/22/17,247,744,1694,132,446,74
2/23/17,436,950,1546,123,363,79
2/24/17,182,1022,1697,153,366,62
2/25/17,321,387,1693,173,255,31
2/26/17,161,754,3001,152,495,35
2/27/17,393,555,2607,65,187,52
2/28/17,485,918,1500,54,363,46
3/1/17,282,570,2885,68,241,65
3/2/17,428,637,1279,159,468,68
3/3/17,451,885,2269,65,497,64
3/4/17,296,969,1432,51,268,59
3/5/17,380,1065,1401,174,454,63
3/6/17,452,443,1959,135,402,77
3/7/17,322,464,2069,38,253,44
3/8/17,362,556,3285,156,450,81
3/9/17,223,729,3249,123,502,38
3/10/17,356,616,3190,94,432,71
3/11/17,177,733,2529,182,245,36
3/12/17,474,995,1470,116,413,47
3/13/17,483,770,2642,175,346,58
3/14/17,422,902,2811,51,198,77
3/15/17,320,634,1346,157,377,26
3/16/17,377,780,1632,85,298,46
3/17/17,407,1047,2417,109,176,76
3/18/17,312,984,1458,105,455,33
3/19/17,453,828,3220,80,499,80
3/20/17,315,889,2215,132,331,67
3/21/17,481,519,2334,116,229,29
3/22/17,353,627,2751,167,254,53
3/23/17,285,716,1626,116,306,72
3/24/17,230,761,2408,87,387,56
3/25/17,283,775,1604,165,418,78
3/26/17,174,484,1320,162,485,73
3/27/17,494,741,2517,188,303,41
3/28/17,401,502,2959,141,483,70
3/29/17,425,765,3184,84,357,66
3/30/17,381,772,2606,78,235,74
3/31/17,402,611,2161,88,365,34
4/1/17,264,621,3260,107,443,70
4/2/17,174,981,2171,170,286,40
4/3/17,442,400,2826,125,202,61
4/4/17,359,557,1785,51,305,53
4/5/17,394,362,3000,49,231,52
4/6/17,508,745,2765,110,485,49
4/7/17,387,1010,2742,79,270,34
4/8/17,258,729,2378,167,365,27
4/9/17,428,356,2376,129,409,31
4/10/17,451,918,1677,139,334,25
4/11/17,306,1073,1613,40,170,32
4/12/17,184,1046,1534,107,421,37
4/13/17,264,453,1765,176,450,33
4/14/17,423,570,2996,81,392,29
4/15/17,353,576,2682,161,384,49
4/16/17,458,753,2796,128,444,66
4/17/17,354,983,2753,91,412,68
4/18/17,404,931,1920,176,217,62
4/19/17,461,556,2492,37,311,57
4/20/17,280,500,2006,138,205,74
4/21/17,309,1000,2737,185,481,31
4/22/17,394,418,2742,167,408,68
4/23/17,283,835,1674,51,505,50
4/24/17,292,998,3272,186,370,68
4/25/17,309,512,2609,162,387,46
4/26/17,348,786,2606,45,330,34
4/27/17,339,786,2076,38,345,46
4/28/17,380,524,2762,119,195,50
4/29/17,473,386,1638,133,494,79
4/30/17,241,812,2959,56,403,29
5/1/17,471,942,1420,70,488,58
5/2/17,347,823,1602,156,366,56
5/3/17,295,772,2305,153,443,42
5/4/17,220,1066,1854,85,227,74
5/5/17,240,824,1890,48,288,40
5/6/17,228,410,2317,96,494,57
5/7/17,184,803,3116,75,358,35
5/8/17,388,768,2348,177,412,80
5/9/17,245,748,2058,159,338,44
5/10/17,324,873,3276,61,443,66
5/11/17,432,1045,3224,52,492,29
5/12/17,177,364,2006,77,247,33
5/13/17,326,793,1776,121,308,51
5/14/17,352,741,2102,42,198,42
5/15/17,320,1020,2011,162,198,57
5/16/17,424,970,3161,80,370,63
5/17/17,182,614,2347,130,242,49
5/18/17,476,442,1458,139,288,25
5/19/17,171,880,1911,100,177,46
5/20/17,431,1005,1579,106,235,43
5/21/17,243,789,2961,116,194,78
5/22/17,503,397,2809,75,267,73
5/23/17,382,647,3026,115,209,55
5/24/17,458,364,1741,69,382,65
5/25/17,479,674,1952,55,504,41
5/26/17,488,650,2124,142,402,69
5/27/17,224,891,2897,167,334,40
5/28/17,275,531,2738,170,397,34
5/29/17,290,885,1273,101,447,74
5/30/17,463,684,3288,54,396,75
5/31/17,291,740,1482,81,500,65
6/1/17,498,844,1842,46,309,52
6/2/17,285,442,3008,141,438,41
6/3/17,400,1057,1754,115,194,36
6/4/17,266,762,2652,158,425,32
6/5/17,445,546,2932,65,203,45
6/6/17,259,628,3020,164,363,52
6/7/17,332,569,1796,47,277,36
6/8/17,422,532,1671,142,476,41
6/9/17,346,998,2000,111,386,81
6/10/17,305,753,1788,41,199,74
6/11/17,279,600,2459,110,236,71
6/12/17,218,1024,2576,71,425,26
6/13/17,227,1065,1895,62,291,33
6/14/17,195,548,2245,168,294,52
6/15/17,448,934,2558,109,291,71
6/16/17,282,406,1664,60,472,82
6/17/17,360,689,2849,134,465,58
6/18/17,333,626,2715,168,487,55
6/19/17,389,1004,2508,67,384,45
6/20/17,372,1017,1283,42,364,42
6/21/17,438,984,2747,94,314,80
6/22/17,445,622,3009,101,407,37
6/23/17,303,508,2740,181,355,42
6/24/17,449,739,2183,177,190,39
6/25/17,457,583,1848,92,230,33
6/26/17,181,1008,2067,104,177,80
6/27/17,469,505,2641,129,279,60
6/28/17,206,658,2274,96,503,61
6/29/17,461,557,2957,80,340,27
6/30/17,371,364,2424,187,506,82
7/1/17,280,539,1858,123,222,72
7/2/17,171,412,2606,73,427,54
7/3/17,262,548,1888,175,245,71
7/4/17,162,385,1602,133,276,64
7/5/17,475,433,2853,124,204,29
7/6/17,299,612,2060,82,235,62
7/7/17,379,1009,1486,39,212,54
7/8/17,405,489,2500,189,341,44
7/9/17,378,573,3037,90,490,27
7/10/17,407,395,1890,142,338,62
7/11/17,504,824,2209,177,223,61
7/12/17,365,938,1381,115,188,42
7/13/17,172,688,2785,82,259,31
7/14/17,497,898,2179,137,299,80
7/15/17,405,756,2386,159,463,67
7/16/17,174,725,2420,152,489,48
7/17/17,287,1054,3221,179,257,65
7/18/17,474,438,1257,151,480,50
7/19/17,162,858,2414,165,404,52
7/20/17,431,957,2767,121,238,58
7/21/17,441,867,2372,155,465,37
7/22/17,447,610,1804,53,270,56
7/23/17,296,612,2501,130,468,50
7/24/17,471,941,1570,94,370,49
7/25/17,294,730,1617,104,395,48
7/26/17,241,874,2497,69,312,48
7/27/17,316,944,2231,90,199,43
7/28/17,473,935,3119,77,334,47
7/29/17,429,592,1416,59,308,38
7/30/17,351,645,2003,119,391,25
7/31/17,503,945,3276,142,428,62
8/1/17,435,475,2804,58,400,33
8/2/17,182,636,2818,191,329,44
8/3/17,395,726,2540,85,257,73
8/4/17,401,915,1265,145,489,52
8/5/17,509,848,3078,158,460,61
8/6/17,193,869,2782,57,336,55
8/7/17,441,758,2529,60,291,41
8/8/17,256,369,2344,185,248,77
8/9/17,314,1014,1707,92,423,39
8/10/17,253,706,1847,40,202,63
8/11/17,490,585,2393,82,344,54
8/12/17,289,741,2734,87,200,73
8/13/17,267,939,2208,97,461,77
8/14/17,314,984,1914,102,364,59
8/15/17,400,1035,2805,136,287,45
8/16/17,403,1037,2263,90,372,82
8/17/17,338,617,1997,170,424,61
8/18/17,170,617,1812,172,273,77
8/19/17,439,866,1360,161,457,58
8/20/17,187,1047,3223,138,250,64
8/21/17,460,972,1502,149,410,29
8/22/17,450,1033,2900,61,188,49
8/23/17,215,695,2735,174,487,70
8/24/17,312,794,1362,179,290,79
8/25/17,245,455,1546,115,282,50
8/26/17,442,564,1997,86,300,67
8/27/17,417,829,2785,184,291,59
8/28/17,290,845,1489,148,383,67
8/29/17,483,499,2159,177,437,52
8/30/17,244,833,2582,116,405,66
8/31/17,506,983,2140,147,454,28
9/1/17,165,817,1983,187,204,61
9/2/17,476,956,1501,179,314,57
9/3/17,222,707,1826,90,247,34
9/4/17,355,585,1891,118,252,68
9/5/17,220,584,2884,185,423,62
9/6/17,506,491,2970,55,308,52
9/7/17,493,640,2038,178,293,42
9/8/17,469,551,2314,113,488,81
9/9/17,392,500,1521,82,299,66
9/10/17,413,1068,3178,104,298,35
9/11/17,394,822,1273,55,269,45
9/12/17,352,482,1274,119,469,29
9/13/17,200,599,1901,169,436,73
9/14/17,241,659,2203,124,217,42
9/15/17,346,556,3153,43,476,26
9/16/17,345,896,1685,55,450,34
9/17/17,475,496,1418,63,406,41
9/18/17,508,1036,2269,88,182,56
9/19/17,361,550,2481,59,305,33
9/20/17,451,894,2453,43,390,55
9/21/17,355,808,1866,68,402,74
9/22/17,194,557,3162,73,498,78
9/23/17,341,931,2346,150,479,28
9/24/17,388,766,3107,145,355,53
9/25/17,219,557,2175,186,479,55
9/26/17,273,992,2688,159,247,37
9/27/17,336,428,2944,156,349,40
9/28/17,493,1062,2398,61,370,57
9/29/17,472,621,1802,86,371,28
9/30/17,333,793,1442,191,405,67
10/1/17,183,1031,1662,75,484,72
10/2/17,170,978,2709,54,228,72
10/3/17,489,749,3105,137,446,42
10/4/17,262,430,2416,91,347,25
10/5/17,349,953,3268,38,464,52
10/6/17,202,492,2075,146,262,54
10/7/17,198,621,1426,165,430,26
10/8/17,232,424,1497,91,196,44
10/9/17,387,1048,3151,108,420,43
10/10/17,430,606,1639,109,390,60
10/11/17,445,752,1693,126,252,81
10/12/17,464,519,2764,63,192,25
10/13/17,495,376,3057,108,189,66
10/14/17,327,549,2913,56,298,69
10/15/17,277,512,3110,115,238,66
10/16/17,275,1050,3153,84,412,75
10/17/17,414,858,1411,130,250,30
10/18/17,273,499,3097,61,247,67
10/19/17,342,708,1599,159,191,49
10/20/17,206,699,1647,169,357,79
10/21/17,195,954,1375,79,441,47
10/22/17,502,547,1368,91,413,33
10/23/17,191,898,1542,191,258,27
10/24/17,374,934,1514,115,408,38
10/25/17,276,1033,3205,97,449,42
10/26/17,450,460,1631,80,495,64
10/27/17,179,724,3245,127,502,27
10/28/17,420,449,2763,71,208,40
10/29/17,454,764,2609,63,495,61
10/30/17,469,671,3027,135,492,34
10/31/17,176,446,1314,87,237,54
11/1/17,337,579,1464,76,362,57
11/2/17,467,579,1257,49,335,44
11/3/17,270,595,2390,136,489,25
11/4/17,199,814,2247,150,451,27
11/5/17,407,678,1478,177,349,63
11/6/17,337,960,2143,130,254,44
11/7/17,190,830,3172,88,418,26
11/8/17,359,432,2711,189,304,37
11/9/17,419,1074,2045,44,200,46
11/10/17,404,710,3187,137,307,66
11/11/17,456,1016,2353,59,460,54
11/12/17,414,818,2137,149,354,79
11/13/17,363,670,2868,125,491,36
11/14/17,310,609,2494,174,285,29
11/15/17,317,913,2055,68,428,60
11/16/17,514,936,2338,128,294,37
11/17/17,436,580,2659,165,454,56
11/18/17,179,385,1581,183,260,69
11/19/17,454,560,2505,77,248,30
11/20/17,456,526,2358,169,438,42
11/21/17,483,729,1661,74,257,74
11/22/17,458,723,1694,70,414,64
11/23/17,414,725,3163,51,264,42
11/24/17,470,853,3012,55,452,64
11/25/17,336,532,2746,142,506,67
11/26/17,347,410,3263,94,382,58
11/27/17,428,1025,1804,130,275,45
11/28/17,446,469,2958,143,333,35
11/29/17,420,668,2840,181,390,30
11/30/17,427,469,1902,74,264,81
12/1/17,386,954,1559,84,368,44
12/2/17,365,534,1707,110,417,43
12/3/17,451,1045,3073,80,462,40
12/4/17,314,969,1990,98,319,44
12/5/17,321,1013,1611,50,470,39
12/6/17,465,472,3126,162,458,55
12/7/17,268,881,2460,151,404,39
12/8/17,300,927,3197,101,315,60
12/9/17,311,587,1594,174,481,54
12/10/17,360,939,2308,139,279,45
12/11/17,299,780,2373,73,484,74
12/12/17,325,648,2855,50,498,73
12/13/17,308,1022,3263,182,173,57
12/14/17,449,1013,1896,39,476,48
12/15/17,325,729,2282,152,404,65
12/16/17,254,459,1717,37,265,25
12/17/17,204,473,2322,153,280,81
12/18/17,419,590,3194,168,201,69
12/19/17,450,911,2533,172,336,58
12/20/17,349,746,1560,82,246,26
12/21/17,391,524,2641,108,256,52
12/22/17,424,935,2840,174,233,60
12/23/17,461,640,3009,75,433,70
12/24/17,200,475,3150,158,235,56
12/25/17,469,734,1368,142,498,78
